Student ID,Subject,Exam Score,Assignment Score,Participation Score,Attendance Score
576,Physics,50,9,5,16
576,Chemistry,90,5,13,3
576,Biology,33,1,10,3
576,English,33,0,18,1
576,History,38,6,12,17
576,Computer Science,77,8,9,8
577,Math,87,3,9,2
577,Physics,67,2,8,2
577,Chemistry,79,7,7,14
577,Biology,74,6,18,7
577,English,46,0,12,12
577,History,85,8,9,5
577,Computer Science,98,1,10,8
578,Math,69,8,8,7
578,Physics,73,9,7,2
578,Chemistry,42,2,1,16
578,Biology,59,1,12,19
578,English,60,8,19,4
578,History,36,1,10,17
578,Computer Science,74,1,1,19
579,Math,97,7,15,5
579,Physics,77,6,3,1
579,Chemistry,47,0,7,14
579,Biology,46,6,1,5
579,English,56,4,16,1
579,History,47,9,9,5
579,Computer Science,73,0,12,19
580,Math,89,9,1,1
580,Physics,93,0,11,12
580,Chemistry,48,8,9,16
580,Biology,79,7,6,8
580,English,39,3,3,0
580,History,76,0,6,5
580,Computer Science,73,2,0,13
581,Math,65,4,0,0
581,Physics,82,5,4,1
581,Chemistry,98,9,8,18
581,Biology,76,4,1,3
581,English,88,1,9,12
581,History,31,9,14,13
581,Computer Science,86,9,7,14
582,Math,37,4,13,0
582,Physics,74,7,17,8
582,Chemistry,74,2,17,9
582,Biology,34,8,5,7
582,English,47,9,11,6
582,History,57,6,10,12
582,Computer Science,47,6,5,10
583,Math,61,7,19,0
583,Physics,69,7,18,2
583,Chemistry,98,2,14,13
583,Biology,50,7,16,17
583,English,41,3,1,13
583,History,60,8,6,9
583,Computer Science,53,0,3,17
584,Math,35,1,2,13
584,Physics,77,2,17,5
584,Chemistry,96,0,11,13
584,Biology,48,5,18,8
584,English,79,8,6,8
584,History,33,8,16,11
584,Computer Science,35,1,7,14
585,Math,96,1,8,7
585,Physics,97,1,13,1
585,Chemistry,63,5,6,11
585,Biology,65,2,12,19
585,English,50,6,1,7
585,History,48,8,3,15
585,Computer Science,80,9,5,15
586,Math,39,8,6,3
586,Physics,48,2,11,12
586,Chemistry,54,3,9,6
586,Biology,59,4,16,17
586,English,50,5,6,17
586,History,35,1,15,1
586,Computer Science,30,8,10,19
587,Math,66,6,0,18
587,Physics,75,2,1,4
587,Chemistry,46,1,0,14
587,Biology,51,8,4,12
587,English,57,7,9,19
587,History,54,4,13,11
587,Computer Science,46,1,6,19
588,Math,67,9,15,18
588,Physics,56,2,10,15
588,Chemistry,89,7,2,1
588,Biology,77,3,14,13
588,English,31,0,19,1
588,History,70,8,15,10
588,Computer Science,52,5,11,2
589,Math,91,6,0,8
589,Physics,49,5,5,10
589,Chemistry,33,9,18,5
589,Biology,30,7,7,5
589,English,92,0,14,12
589,History,60,4,2,1
589,Computer Science,64,8,15,12
590,Math,88,1,11,11
590,Physics,62,3,7,16
590,Chemistry,50,3,6,8
590,Biology,78,9,3,6
590,English,36,7,7,15
590,History,76,7,8,2
590,Computer Science,83,4,15,14
591,Math,97,3,15,9
591,Physics,34,5,15,14
591,Chemistry,63,1,11,15
591,Biology,48,1,16,13
591,English,57,4,9,16
591,History,77,8,3,15
591,Computer Science,52,6,16,12
592,Math,97,9,9,9
592,Physics,88,1,8,4
592,Chemistry,37,4,13,6
592,Biology,36,8,2,13
592,English,46,1,11,13
592,History,87,8,18,1
592,Computer Science,63,2,6,17
593,Math,42,4,17,15
593,Physics,55,8,0,16
593,Chemistry,91,9,1,5
593,Biology,78,4,4,14
593,English,44,3,10,4
593,History,40,5,7,1
593,Computer Science,76,7,15,13
594,Math,76,3,12,8
594,Physics,94,5,7,19
594,Chemistry,47,1,16,15
594,Biology,74,5,3,3
594,English,75,4,15,13
594,History,75,8,13,18
594,Computer Science,91,2,16,13
595,Math,71,5,3,10
595,Physics,76,7,1,10
595,Chemistry,63,6,4,12
595,Biology,36,9,5,19
595,English,73,7,10,17
595,History,30,1,9,17
595,Computer Science,89,0,18,15
596,Math,68,0,8,1
596,Physics,46,8,9,5
596,Chemistry,60,4,7,7
596,Biology,59,4,11,6
596,English,42,0,3,17
596,History,32,0,10,17
596,Computer Science,46,7,19,18
597,Math,46,1,2,2
597,Physics,53,5,17,17
597,Chemistry,75,6,0,16
597,Biology,56,0,16,9
597,English,54,3,1,15
597,History,44,1,19,13
597,Computer Science,95,1,2,4
598,Math,54,5,14,11
598,Physics,38,9,13,15
598,Chemistry,72,5,9,7
598,Biology,77,2,1,15
598,English,45,5,3,9
598,History,80,1,14,3
598,Computer Science,38,3,15,14
599,Math,95,2,3,0
599,Physics,89,8,16,13
599,Chemistry,78,0,9,15
599,Biology,56,8,18,2
599,English,89,2,14,16
599,History,61,6,18,6
599,Computer Science,98,9,7,15
600,Math,77,2,14,6
600,Physics,66,6,10,9
600,Chemistry,84,8,0,19
600,Biology,62,7,2,1
600,English,91,3,18,10
600,History,98,7,9,7
600,Computer Science,42,4,11,12
601,Math,44,0,5,10
601,Physics,82,3,0,10
601,Chemistry,87,7,2,18
601,Biology,73,5,7,4
601,English,83,0,5,8
601,History,43,9,16,15
601,Computer Science,65,1,15,0
602,Math,32,6,10,15
602,Physics,87,1,14,8
602,Chemistry,73,1,4,7
602,Biology,96,1,18,7
602,English,31,2,0,12
602,History,78,2,8,4
602,Computer Science,67,3,16,15
603,Math,60,5,10,1
603,Physics,44,1,9,5
603,Chemistry,82,4,11,5
603,Biology,43,9,15,6
603,English,95,5,8,6
603,History,69,8,3,15
603,Computer Science,88,4,1,10
604,Math,30,4,17,13
604,Physics,42,6,7,17
604,Chemistry,60,2,0,7
604,Biology,62,8,18,8
604,English,71,7,10,0
604,History,49,8,7,19
604,Computer Science,41,0,9,3
605,Math,44,2,5,4
605,Physics,98,1,2,1
605,Chemistry,92,3,17,8
605,Biology,55,9,14,0
605,English,90,9,18,15
605,History,60,1,6,18
605,Computer Science,36,7,13,0
606,Math,32,4,5,18
606,Physics,44,3,2,3
606,Chemistry,34,1,9,7
606,Biology,41,5,2,17
606,English,52,7,0,13
606,History,47,4,12,14
606,Computer Science,30,5,8,9
607,Math,38,6,13,10
607,Physics,60,7,1,13
607,Chemistry,98,4,18,18
607,Biology,67,9,9,13
607,English,59,2,0,9
607,History,32,4,18,9
607,Computer Science,91,9,15,0
608,Math,89,4,13,9
608,Physics,63,4,0,9
608,Chemistry,58,9,8,2
608,Biology,44,3,12,5
608,English,49,0,4,14
608,History,37,8,4,12
608,Computer Science,62,6,4,13
609,Math,44,4,16,17
609,Physics,36,5,17,18
609,Chemistry,36,7,12,17
609,Biology,84,0,7,11
609,English,92,1,14,17
609,History,81,3,8,2
609,Computer Science,49,2,17,19
610,Math,59,7,0,14
610,Physics,73,5,12,3
610,Chemistry,46,0,4,16
610,Biology,79,6,15,7
610,English,75,2,10,11
610,History,42,7,0,8
610,Computer Science,31,1,3,11
611,Math,77,9,2,3
611,Physics,35,6,4,17
611,Chemistry,32,9,10,18
611,Biology,43,4,10,3
611,English,53,5,5,16
611,History,51,2,12,9
611,Computer Science,90,5,1,0
612,Math,72,2,4,14
612,Physics,52,3,7,6
612,Chemistry,44,4,12,3
612,Biology,51,0,16,13
612,English,46,7,1,12
612,History,67,5,3,2
612,Computer Science,35,3,17,5
613,Math,55,4,8,10
613,Physics,67,2,10,14
613,Chemistry,85,8,18,18
613,Biology,53,9,8,3
613,English,39,8,18,14
613,History,92,2,16,19
613,Computer Science,85,4,1,18
614,Math,46,1,16,1
614,Physics,80,0,10,9
614,Chemistry,66,7,4,11
614,Biology,65,6,5,18
614,English,44,8,6,19
614,History,33,7,5,9
614,Computer Science,36,3,2,6
615,Math,65,3,16,6
615,Physics,78,9,3,10
615,Chemistry,72,2,11,0
615,Biology,74,7,14,16
615,English,41,5,13,11
615,History,97,2,12,17
615,Computer Science,57,5,8,11
616,Math,48,5,13,2
616,Physics,49,8,10,16
616,Chemistry,90,0,2,13
616,Biology,88,6,18,2
616,English,63,9,16,8
616,History,51,5,8,4
616,Computer Science,95,5,14,8
617,Math,71,3,9,7
617,Physics,83,6,6,3
617,Chemistry,44,5,8,2
617,Biology,97,9,12,18
617,English,91,6,9,11
617,History,87,8,11,18
617,Computer Science,69,3,5,9
618,Math,95,7,12,6
618,Physics,40,9,3,16
618,Chemistry,77,2,10,6
618,Biology,80,0,12,11
618,English,30,0,19,13
618,History,93,7,8,16
618,Computer Science,97,3,18,6
619,Math,30,8,12,1
619,Physics,42,6,8,11
619,Chemistry,92,2,14,6
619,Biology,55,0,13,18
619,English,94,4,2,16
619,History,79,9,18,17
619,Computer Science,45,1,14,12
620,Math,74,7,10,7
620,Physics,83,9,0,11
620,Chemistry,38,4,8,15
620,Biology,47,7,10,19
620,English,48,3,19,9
620,History,53,3,13,1
620,Computer Science,58,3,6,18
621,Math,46,7,17,11
621,Physics,30,2,5,13
621,Chemistry,84,5,0,19
621,Biology,37,9,14,13
621,English,49,6,15,18
621,History,85,0,3,9
621,Computer Science,81,1,1,3
622,Math,90,3,15,14
622,Physics,47,6,14,10
622,Chemistry,69,7,0,2
622,Biology,98,1,11,11
622,English,87,2,8,10
622,History,78,3,9,14
622,Computer Science,61,2,4,10
623,Math,67,9,12,1
623,Physics,80,3,4,8
623,Chemistry,78,2,7,6
623,Biology,34,9,15,8
623,English,36,8,16,8
623,History,32,5,7,18
623,Computer Science,61,6,6,19
624,Math,64,7,7,12
624,Physics,81,6,3,11
624,Chemistry,94,0,1,5
624,Biology,72,1,7,6
624,English,57,8,19,15
624,History,80,8,12,4
624,Computer Science,51,2,9,6
625,Math,44,9,13,11
625,Physics,90,2,5,11
625,Chemistry,95,5,6,11
625,Biology,68,2,13,8
625,English,77,2,10,17
625,History,54,3,17,18
625,Computer Science,42,3,9,4
626,Math,96,9,7,6
626,Physics,48,0,0,5
626,Chemistry,56,6,14,11
626,Biology,95,4,8,19
626,English,92,5,7,1
626,History,59,1,15,4
626,Computer Science,58,4,10,13
627,Math,86,2,2,9
627,Physics,89,5,2,1
627,Chemistry,74,1,1,14
627,Biology,66,4,16,1
627,English,81,6,2,4
627,History,70,4,0,13
627,Computer Science,66,7,13,15
628,Math,48,8,4,4
628,Physics,55,2,3,15
628,Chemistry,45,6,17,0
628,Biology,32,8,7,0
628,English,91,6,6,7
628,History,48,0,10,14
628,Computer Science,78,5,8,17
629,Math,81,1,3,17
629,Physics,96,7,4,19
629,Chemistry,51,5,4,10
629,Biology,73,5,8,12
629,English,90,2,12,10
629,History,40,4,19,6
629,Computer Science,46,0,10,12
630,Math,94,1,8,12
630,Physics,66,8,12,4
630,Chemistry,76,6,13,15
630,Biology,35,1,15,18
630,English,75,5,7,2
630,History,33,0,1,12
630,Computer Science,38,9,9,17
631,Math,73,5,15,5
631,Physics,53,4,9,14
631,Chemistry,87,8,1,17
631,Biology,41,2,6,8
631,English,35,0,13,15
631,History,89,3,5,14
631,Computer Science,51,7,0,12
632,Math,56,1,17,12
632,Physics,91,6,17,3
632,Chemistry,46,2,13,9
632,Biology,86,5,17,3
632,English,40,7,9,10
632,History,37,3,17,0
632,Computer Science,53,7,2,0
633,Math,86,8,16,15
633,Physics,52,5,6,15
633,Chemistry,41,3,19,12
633,Biology,56,9,11,12
633,English,91,2,12,11
633,History,90,1,0,7
633,Computer Science,91,8,7,16
634,Math,61,5,14,12
634,Physics,83,6,17,13
634,Chemistry,43,0,1,18
634,Biology,39,5,7,4
634,English,36,9,12,15
634,History,59,4,15,14
634,Computer Science,51,6,11,7
635,Math,66,3,11,14
635,Physics,73,9,8,0
635,Chemistry,73,3,12,5
635,Biology,62,3,5,18
635,English,60,1,17,9
635,History,57,3,0,14
635,Computer Science,74,9,14,1
636,Math,81,3,0,6
636,Physics,30,7,9,13
636,Chemistry,52,5,3,1
636,Biology,68,2,13,18
636,English,91,6,11,2
636,History,92,4,7,13
636,Computer Science,90,3,6,6
637,Math,79,7,11,9
637,Physics,43,8,5,4
637,Chemistry,94,0,19,16
637,Biology,55,2,5,10
637,English,74,7,9,1
637,History,75,0,10,1
637,Computer Science,34,9,1,15
638,Math,54,4,7,19
638,Physics,75,8,9,1
638,Chemistry,96,1,1,8
638,Biology,95,8,6,6
638,English,98,7,17,5
638,History,78,8,12,15
638,Computer Science,50,9,9,3
639,Math,73,7,14,18
639,Physics,93,7,7,18
639,Chemistry,38,7,16,7
639,Biology,73,3,5,15
639,English,52,0,19,4
639,History,68,2,12,13
639,Computer Science,95,3,6,4
640,Math,43,8,9,6
640,Physics,57,8,13,1
640,Chemistry,46,3,3,12
640,Biology,32,2,4,0
640,English,53,7,2,1
640,History,62,5,12,9
640,Computer Science,91,4,8,12
641,Math,89,3,10,3
641,Physics,50,8,6,15
641,Chemistry,52,9,4,5
641,Biology,94,1,12,0
641,English,39,6,4,12
641,History,45,7,19,13
641,Computer Science,40,2,1,7
642,Math,42,6,11,7
642,Physics,45,1,18,3
642,Chemistry,89,4,16,3
642,Biology,91,3,8,4
642,English,78,1,1,6
642,History,49,9,2,1
642,Computer Science,32,7,14,16
643,Math,81,6,15,4
643,Physics,83,4,2,14
643,Chemistry,77,8,18,17
643,Biology,70,7,18,4
643,English,46,4,13,6
643,History,70,0,2,7
643,Computer Science,51,4,9,17
644,Math,78,6,18,7
644,Physics,50,9,6,0
644,Chemistry,69,2,19,19
644,Biology,41,7,0,3
644,English,33,8,14,14
644,History,61,2,19,8
644,Computer Science,42,7,11,0
645,Math,59,9,1,17
645,Physics,42,7,5,11
645,Chemistry,89,5,3,0
645,Biology,72,6,7,1
645,English,63,0,3,5
645,History,59,4,19,13
645,Computer Science,58,6,1,19
646,Math,44,0,16,19
646,Physics,90,8,12,11
646,Chemistry,66,6,7,13
646,Biology,97,4,13,9
646,English,58,8,13,13
646,History,95,5,12,2
646,Computer Science,59,1,3,18
647,Math,45,3,18,14
647,Physics,93,0,15,14
647,Chemistry,45,5,19,0
647,Biology,98,4,6,12
647,English,65,8,3,5
647,History,53,4,18,5
647,Computer Science,79,7,14,18
648,Math,69,8,4,4
648,Physics,35,6,2,4
648,Chemistry,62,9,19,0
648,Biology,46,7,1,12
648,English,42,5,14,10
648,History,97,0,14,11
648,Computer Science,61,4,6,7
649,Math,30,2,7,10
649,Physics,75,0,5,5
649,Chemistry,64,9,11,9
649,Biology,83,1,12,15
649,English,42,3,3,10
649,History,61,2,18,0
649,Computer Science,98,0,0,18
650,Math,48,3,18,5
650,Physics,44,3,0,16
650,Chemistry,52,0,8,13
650,Biology,85,0,1,17
650,English,35,3,7,0
650,History,71,3,9,10
650,Computer Science,98,8,4,10
651,Math,97,9,6,0
651,Physics,37,0,6,0
651,Chemistry,48,1,10,2
651,Biology,46,9,2,2
651,English,95,0,6,19
651,History,72,6,5,3
651,Computer Science,50,2,13,2
652,Math,37,1,3,10
652,Physics,45,2,6,1
652,Chemistry,30,9,0,5
652,Biology,36,7,4,17
652,English,61,0,9,8
652,History,78,0,0,6
652,Computer Science,97,6,11,15
653,Math,84,9,13,6
653,Physics,65,1,17,15
653,Chemistry,66,8,7,19
653,Biology,47,3,15,3
653,English,99,2,17,14
653,History,47,7,2,5
653,Computer Science,55,4,14,11
654,Math,34,6,14,6
654,Physics,74,8,2,12
654,Chemistry,32,1,3,16
654,Biology,35,5,1,16
654,English,96,1,4,9
654,History,38,4,12,9
654,Computer Science,97,9,13,16
655,Math,81,1,9,2
655,Physics,62,7,0,7
655,Chemistry,75,1,7,18
655,Biology,83,4,14,10
655,English,43,1,1,11
655,History,46,8,15,7
655,Computer Science,85,0,4,11
656,Math,67,1,4,5
656,Physics,70,9,16,18
656,Chemistry,70,0,16,0
656,Biology,84,4,12,7
656,English,59,1,12,17
656,History,74,2,12,18
656,Computer Science,97,2,17,5
657,Math,65,3,6,6
657,Physics,87,4,14,3
657,Chemistry,54,2,6,11
657,Biology,87,8,16,1
657,English,68,1,6,0
657,History,92,2,10,14
657,Computer Science,86,8,2,12
658,Math,65,6,7,3
658,Physics,79,6,10,3
658,Chemistry,96,8,11,10
658,Biology,40,0,13,15
658,English,39,3,9,19
658,History,73,8,14,8
658,Computer Science,53,3,13,15
659,Math,58,2,2,10
659,Physics,82,3,18,7
659,Chemistry,37,9,2,9
659,Biology,99,4,12,18
659,English,35,0,14,14
659,History,43,6,4,19
659,Computer Science,81,2,5,12
660,Math,82,1,1,14
660,Physics,88,1,8,2
660,Chemistry,76,4,19,19
660,Biology,34,9,15,11
660,English,54,5,10,18
660,History,71,3,2,14
660,Computer Science,40,5,1,5
661,Math,46,1,3,8
661,Physics,39,4,1,10
661,Chemistry,72,0,13,0
661,Biology,50,6,8,0
661,English,50,5,3,0
661,History,80,9,14,19
661,Computer Science,65,3,13,4
662,Math,58,8,15,15
662,Physics,70,0,4,8
662,Chemistry,49,4,3,15
662,Biology,87,1,1,15
662,English,58,0,15,2
662,History,91,9,16,3
662,Computer Science,97,2,0,13
663,Math,53,8,6,16
663,Physics,65,9,16,3
663,Chemistry,47,0,5,6
663,Biology,41,8,17,1
663,English,54,0,0,8
663,History,35,1,5,8
663,Computer Science,96,8,14,11
664,Math,84,7,5,2
664,Physics,97,9,13,14
664,Chemistry,71,2,18,1
664,Biology,76,0,9,5
664,English,42,9,11,5
664,History,67,0,11,9
664,Computer Science,86,6,3,0
665,Math,32,0,1,14
665,Physics,99,4,13,18
665,Chemistry,58,2,17,7
665,Biology,77,4,14,15
665,English,86,0,9,18
665,History,96,3,3,10
665,Computer Science,62,8,15,8
666,Math,35,0,11,7
666,Physics,77,4,0,16
666,Chemistry,85,4,7,9
666,Biology,47,3,12,9
666,English,74,2,2,0
666,History,31,9,6,0
666,Computer Science,87,6,14,10
667,Math,67,5,6,6
667,Physics,30,9,14,7
667,Chemistry,32,6,14,3
667,Biology,35,8,9,17
667,English,47,5,18,16
667,History,79,6,19,11
667,Computer Science,88,7,3,3
668,Math,77,0,16,2
668,Physics,38,4,8,7
668,Chemistry,45,2,15,13
668,Biology,81,5,19,12
668,English,77,8,1,2
668,History,95,7,9,7
668,Computer Science,46,9,0,5
669,Math,68,1,8,7
669,Physics,71,3,19,7
669,Chemistry,94,7,11,14
669,Biology,42,9,17,0
669,English,45,6,4,19
669,History,39,9,5,11
669,Computer Science,83,0,1,18
670,Math,81,5,12,8
670,Physics,41,1,7,17
670,Chemistry,86,5,1,7
670,Biology,92,8,17,7
670,English,32,8,12,8
670,History,81,6,12,7
670,Computer Science,74,4,12,16
671,Math,86,5,18,2
671,Physics,75,9,16,7
671,Chemistry,47,0,10,8
671,Biology,85,7,14,8
671,English,41,0,5,7
671,History,76,3,17,10
671,Computer Science,38,8,7,2
672,Math,82,1,13,2
672,Physics,46,3,17,14
672,Chemistry,48,5,5,14
672,Biology,77,8,19,4
672,English,31,5,15,3
672,History,34,6,5,9
672,Computer Science,75,7,13,13
673,Math,57,6,2,0
673,Physics,58,8,8,1
673,Chemistry,87,5,12,0
673,Biology,48,0,9,0
673,English,89,0,3,6
673,History,73,4,5,1
673,Computer Science,36,8,13,9
674,Math,33,2,13,5
674,Physics,61,6,14,7
674,Chemistry,66,2,2,12
674,Biology,63,7,0,11
674,English,37,2,8,13
674,History,47,9,8,5
674,Computer Science,62,4,9,12
675,Math,83,6,3,0
675,Physics,85,3,16,9
675,Chemistry,73,1,2,13
675,Biology,70,1,18,15
675,English,30,1,15,1
675,History,80,9,18,9
675,Computer Science,42,1,7,17
676,Math,74,8,6,17
676,Physics,70,5,17,16
676,Chemistry,73,2,4,6
676,Biology,80,8,3,9
676,English,79,2,2,4
676,History,49,9,12,18
676,Computer Science,85,3,4,18
677,Math,66,4,13,3
677,Physics,73,5,18,9
677,Chemistry,30,6,15,3
677,Biology,70,1,16,14
677,English,68,8,17,5
677,History,82,8,2,0
677,Computer Science,34,0,7,6
678,Math,72,1,13,8
678,Physics,34,6,3,11
678,Chemistry,30,7,12,0
678,Biology,32,5,7,17
678,English,54,3,19,15
678,History,95,0,9,6
678,Computer Science,88,9,18,19
679,Math,38,5,16,8
679,Physics,38,4,6,10
679,Chemistry,37,8,13,1
679,Biology,39,4,15,15
679,English,88,5,5,6
679,History,77,2,8,2
679,Computer Science,67,8,16,2
680,Math,63,7,5,9
680,Physics,40,7,17,8
680,Chemistry,50,2,1,0
680,Biology,87,5,17,2
680,English,53,0,5,18
680,History,72,7,4,19
680,Computer Science,76,4,13,3
681,Math,37,3,16,1
681,Physics,49,9,1,10
681,Chemistry,39,2,13,10
681,Biology,76,3,16,2
681,English,75,7,3,9
681,History,63,7,9,17
681,Computer Science,74,1,1,12
682,Math,91,9,3,14
682,Physics,44,4,8,19
682,Chemistry,87,7,16,15
682,Biology,37,2,18,13
682,English,96,3,3,10
682,History,80,6,16,9
682,Computer Science,53,0,15,19
683,Math,99,6,13,10
683,Physics,41,4,4,19
683,Chemistry,83,6,14,0
683,Biology,59,7,8,2
683,English,77,6,13,15
683,History,58,1,15,15
683,Computer Science,39,6,14,8
684,Math,55,2,16,7
684,Physics,31,8,19,2
684,Chemistry,37,1,18,16
684,Biology,49,0,9,8
684,English,51,5,10,1
684,History,60,6,11,11
684,Computer Science,92,8,11,17
685,Math,74,3,11,16
685,Physics,62,5,17,15
685,Chemistry,56,9,18,15
685,Biology,54,1,5,4
685,English,65,5,3,4
685,History,68,5,12,3
685,Computer Science,33,9,19,0
686,Math,69,6,4,2
686,Physics,60,0,12,14
686,Chemistry,56,2,19,13
686,Biology,42,7,8,2
686,English,39,0,16,12
686,History,31,1,6,8
686,Computer Science,60,3,1,18
687,Math,66,8,12,11
687,Physics,70,9,18,9
687,Chemistry,69,0,19,3
687,Biology,89,1,6,4
687,English,35,5,13,11
687,History,91,5,11,7
687,Computer Science,45,3,7,8
688,Math,74,3,16,18
688,Physics,46,6,0,19
688,Chemistry,58,0,12,1
688,Biology,92,0,4,6
688,English,75,7,13,14
688,History,34,4,1,17
688,Computer Science,59,7,8,9
689,Math,55,1,3,7
689,Physics,47,3,16,15
689,Chemistry,94,0,17,3
689,Biology,65,8,5,2
689,English,35,6,6,3
689,History,94,5,4,12
689,Computer Science,80,3,5,12
690,Math,92,4,12,9
690,Physics,64,6,12,11
690,Chemistry,33,9,2,16
690,Biology,94,1,8,19
690,English,86,8,1,18
690,History,57,2,15,12
690,Computer Science,71,5,17,5
691,Math,99,1,5,5
691,Physics,83,4,6,12
691,Chemistry,76,4,0,2
691,Biology,55,5,7,1
691,English,97,1,12,14
691,History,31,9,1,11
691,Computer Science,73,6,0,1
692,Math,88,5,1,15
692,Physics,49,9,15,5
692,Chemistry,52,9,4,7
692,Biology,35,4,19,5
692,English,61,0,5,16
692,History,66,6,16,16
692,Computer Science,90,5,6,5
693,Math,90,2,8,14
693,Physics,71,9,2,0
693,Chemistry,96,8,4,6
693,Biology,32,3,16,2
693,English,84,3,1,13
693,History,93,4,1,14
693,Computer Science,51,9,19,0
694,Math,75,8,13,0
694,Physics,54,8,16,13
694,Chemistry,74,5,6,1
694,Biology,61,9,7,5
694,English,96,1,17,5
694,History,32,4,1,14
694,Computer Science,68,7,3,15
695,Math,78,1,15,3
695,Physics,36,1,5,17
695,Chemistry,63,2,8,3
695,Biology,43,4,6,7
695,English,44,2,10,19
695,History,84,3,17,13
695,Computer Science,87,5,15,17
696,Math,30,7,0,0
696,Physics,89,8,9,17
696,Chemistry,41,0,0,7
696,Biology,55,9,17,8
696,English,86,1,2,1
696,History,99,6,11,18
696,Computer Science,57,2,11,17
697,Math,77,1,10,11
697,Physics,88,7,5,10
697,Chemistry,50,9,3,8
697,Biology,41,9,13,4
697,English,62,4,15,4
697,History,58,1,5,17
697,Computer Science,61,9,14,10
698,Math,55,2,12,19
698,Physics,32,6,11,14
698,Chemistry,59,7,16,0
698,Biology,58,4,7,13
698,English,61,9,18,7
698,History,80,3,9,2
698,Computer Science,65,7,3,19
699,Math,90,3,12,16
699,Physics,54,8,16,5
699,Chemistry,81,7,3,7
699,Biology,49,8,0,12
699,English,39,6,18,16
699,History,53,9,13,10
699,Computer Science,39,6,9,0
700,Math,43,2,12,1
700,Physics,46,4,2,14
700,Chemistry,37,5,8,10
700,Biology,63,8,17,18
700,English,83,1,4,17
700,History,41,3,14,10
700,Computer Science,56,2,4,5
701,Math,85,8,13,3
701,Physics,73,9,9,10
701,Chemistry,40,1,12,7
701,Biology,50,4,7,0
701,English,87,8,5,14
701,History,87,0,8,11
701,Computer Science,81,9,11,5
702,Math,81,4,2,1
702,Physics,37,9,14,8
702,Chemistry,93,9,10,8
702,Biology,43,4,8,3
702,English,31,2,0,0
702,History,94,6,1,14
702,Computer Science,76,9,7,9
703,Math,80,2,19,13
703,Physics,70,4,5,7
703,Chemistry,37,9,3,15
703,Biology,81,5,8,4
703,English,99,0,16,12
703,History,46,1,18,2
703,Computer Science,31,1,6,3
704,Math,67,6,19,5
704,Physics,81,9,3,4
704,Chemistry,47,8,0,4
704,Biology,66,7,19,14
704,English,46,2,12,9
704,History,98,1,16,3
704,Computer Science,36,8,4,7
705,Math,69,8,18,18
705,Physics,52,3,16,15
705,Chemistry,87,5,2,18
705,Biology,66,9,5,1
705,English,85,8,18,12
705,History,92,5,5,1
705,Computer Science,34,7,13,12
706,Math,73,2,4,5
706,Physics,31,7,4,16
706,Chemistry,65,8,5,1
706,Biology,87,4,11,12
706,English,61,0,3,9
706,History,62,8,1,6
706,Computer Science,80,1,19,6
707,Math,52,8,11,2
707,Physics,52,5,15,6
707,Chemistry,87,4,6,18
707,Biology,91,4,18,17
707,English,65,9,0,3
707,History,97,8,7,1
707,Computer Science,52,5,10,3
708,Math,50,5,8,1
708,Physics,88,8,0,3
708,Chemistry,34,8,3,15
708,Biology,95,4,10,0
708,English,93,7,3,17
708,History,74,3,19,9
708,Computer Science,94,1,16,2
709,Math,53,3,9,6
709,Physics,79,5,5,6
709,Chemistry,89,0,11,16
709,Biology,75,1,0,10
709,English,83,2,19,0
709,History,80,9,0,4
709,Computer Science,59,0,10,8
710,Math,34,1,12,17
710,Physics,54,4,9,19
710,Chemistry,95,3,11,10
710,Biology,97,8,9,5
710,English,44,9,5,0
710,History,58,4,19,3
710,Computer Science,84,9,13,19
711,Math,51,3,7,10
711,Physics,76,2,7,12
711,Chemistry,47,5,16,5
711,Biology,54,9,17,10
711,English,42,0,17,4
711,History,67,0,6,3
711,Computer Science,61,8,14,5
712,Math,81,1,3,8
712,Physics,75,2,0,10
712,Chemistry,30,8,8,4
712,Biology,38,7,12,9
712,English,71,5,6,4
712,History,68,3,9,9
712,Computer Science,82,7,12,14
713,Math,89,5,19,11
713,Physics,48,5,0,1
713,Chemistry,84,3,4,14
713,Biology,72,9,16,1
713,English,53,9,19,2
713,History,80,4,2,7
713,Computer Science,34,6,10,7
714,Math,44,2,15,13
714,Physics,57,6,7,6
714,Chemistry,35,9,18,3
714,Biology,84,2,16,18
714,English,88,9,5,11
714,History,80,5,10,19
714,Computer Science,49,9,15,17
715,Math,43,3,11,19
715,Physics,52,4,7,6
715,Chemistry,38,7,16,9
715,Biology,58,2,7,13
715,English,68,1,10,5
715,History,49,4,13,12
715,Computer Science,33,3,19,10
716,Math,94,1,6,11
716,Physics,47,2,6,5
716,Chemistry,76,5,7,7
716,Biology,94,9,12,12
716,English,72,3,6,11
716,History,88,5,11,15
716,Computer Science,35,2,15,3
717,Math,70,7,2,9
717,Physics,59,6,6,17
717,Chemistry,68,9,19,9
717,Biology,34,1,8,15
717,English,68,8,9,4
717,History,36,4,14,18
717,Computer Science,37,7,8,10
718,Math,51,1,2,12
718,Physics,40,9,14,5
718,Chemistry,30,1,10,7
718,Biology,51,2,13,1
718,English,90,5,0,13
718,History,71,5,8,6
718,Computer Science,54,1,10,13
719,Math,70,6,13,15
719,Physics,77,6,9,5
719,Chemistry,94,1,13,3
719,Biology,56,8,5,16
719,English,82,3,8,15
719,History,64,3,2,12
719,Computer Science,48,8,0,5
